id	title	title_source	title_uri	ccodes	fclasses	types	lat	lon	geowkt	start	end	links	description	approximation
id_08754	Largas			SR	T	Islas	5.472800	-56.763600		1786	1789		Islas de la mar del N en la Provincia y Gobierno de la Guayana pertenecientes a los Holandeses, son tres, y están en las bocas de los ríos Esquibo y Demerari .	geo:sfWithin
id_08755	Large			US	H	Rio	31.263700	-92.203400		1786	1789		Río de la Provincia y Gobierno de la Luisiana , corre al S, y entra en el de Missouri .	geo:sfWithin
id_08756	Large			US	H	Rio	35.271900	-77.461500		1786	1789		Otro río hay del mismo nombre en la Provincia y Colonia de la Carolina Meridional , corre al SE, y entra en el de Congari .	geo:sfWithin
id_08757	Cayos Largos			CU	T	Islotes	21.591200	-77.817100		1786	1789		Islotes cerca de la Costa del Sur de la Isla de Cuba , enfrente del Puerto de la Trinidad .	geo:sfWithin
id_08758	Lari			PE	P	Pueblo	-15.622700	-71.768000		1786	1789	indias:6000076	Pueblo de la Provincia y Corregimiento de Collahuas en el Perú .	
id_08759	Laro			NI	H	Rio	12.557200	-86.558700		1786	1789		Río de la Provincia y Gobierno de Nicaragua en el Reyno de Guatemala , corre al E, y sale al mar en el golfo de Nicuesa .	geo:sfWithin
id_08760	Latani			MX	P	Pueblo Cabecera	17.373600	-95.902800		1786	1789	indias:1002969	Pueblo y Cabecera de partido de la Alcaldía mayor de Villalta en Nueva España , es de temperamento caliente y húmedo, tiene 331 familias de Indios Zapotecos, incluso los que habitan los barrios de su distrito, está 13 leguas al N de su Capital.	
id_08761	Punta de los 3 Lataniers			HT	T	Punta	19.015300	-72.199700		1786	1789		en la Costa del Sur de la Isla de Santo Domingo de la parte que poseen los Franceses, está entre la punta del Diamante y el cabo Benét .	geo:sfWithin
id_08762	Late			PE	P	Pueblo	-12.028400	-76.926400		1786	1789	indias:6000874	Pueblo de la Provincia y Corregimiento del Cercado en el Perú .	
id_08763	Latelongi			BR	H	Rio	-30.419900	-51.944000		1786	1789		Río de la Provincia y Capitanía del Rey en el Brasil , corre al E, y entra en el lago del Mini .	geo:sfWithin
id_08764	Punta de Latigioca			BR	T	Punta	-4.010000	-54.397600		1786	1789		en la Costa de la Provincia y Capitanía del Pará y Reyno del Brasil , una de las que forman la entrada o boca del río de las Amazonas .	geo:sfWithin
id_08765	Latigioca			BR	H	Baxos	-4.009900	-54.397500		1786	1789		Tienen el mismo nombre unos bajos o peñas de la misma Provincia y Reyno que la punta anterior, situados cerca de ella, de quien toman la denominación.	geo:sfWithin
id_08766	Latirequiqui			BO	H	Rio	-17.187900	-63.236800		1786	1789		Río de la Provincia y país de los Indios Chiquitos en el Perú , nace junto al camino que baja del Pueblo de San Juan Baptista , corre al E, y entra en el Paraguay , en el parage que llaman el Paso .	geo:sfWithin
id_08767	Punta de las Lavanderas			TT	T	Extremidad	10.698400	-61.285000		1786	1789		extremidad de la Costa de la Isla de Trinidad .	geo:sfWithin
id_08768	Punta de Lavapie			CL	T	Punta	-33.281000	-71.054100		1786	1789		en la Costa del Reyno de Chile del país de los Indios Araucanos, está entre la punta de Rumena y la boca del río Tubúl .	geo:sfWithin
id_08769	Lavaquero			CO	H	Rio	1.670000	-77.300700		1786	1789		Río de la Provincia y Gobierno de Popayán , nace al E de la laguna de Papay , y entra en el Caquetá .	geo:sfWithin
id_08770	Mesa de Laura			VE	T	Montaña	8.836400	-71.461300		1786	1789		Montaña muy alta de la Provincia y Gobierno de Maracaibo en el Nuevo Reyno de Granada y jurisdicción de la Ciudad de la Grita al SO de ella.	geo:sfWithin
id_08771	Laurel			US	H	Rio	35.139000	-77.594400		1786	1789		Río pequeño de la Provincia y Colonia de la Carolina Septentrional , corre al SSE, y entra en la Cabecera del de Conhaway .	geo:sfWithin
id_08772	Laurence			CA	P	Ciudad	45.045700	-62.912100		1786	1789		Ciudad de la Provincia y Colonia de Nueva Escocia o Acadia en la América Septentrional , situada en la Costa del S, a orilla de la Bahía de Miscadobit .	geo:sfWithin
id_08774	San Laurent			US	H	Bahía	39.525700	-87.274600		1786	1789		Tiene el mismo nombre una Bahía en la Costa del Sur de la Isla de Terranova , entre el cabo Rouge y el de Burins .	geo:sfWithin
id_08775	San Laurent			US	T	Punta	39.525700	-87.274600		1786	1789		Una punta o extremidad de la Costa del N de la Isla Real o de Cabo Bretón.	geo:sfWithin
id_08776	San Antonio de Lauricocha			PE	P	Pueblo	-12.899800	-74.274900		1786	1789	indias:6000470	Pueblo de la Provincia y Corregimiento de Guanta en el Perú .	
id_08777	Lauricocha			PE	H	Laguna	-9.541300	-76.031300		1786	1789		Tiene el mismo nombre una laguna de la Provincia y Corregimiento de Guanuco en aquel Reyno, célebre por ser el origen de donde nace el famoso río Marañon o de las Amazonas, que desde ella empieza a correr al N: tiene 10 leguas de largo, y 3 y 1/2 de ancho, en 9 gr. 56 min. de lat. aust.	geo:sfWithin
id_08778	Colines Laurier			US	T	Montañas	40.382300	-75.917600		1786	1789		Montañas pequeñas de la Provincia y Colonia de Pensilvania en la América Septentrional , cerca del brazo del O del río Susquehanna .	geo:sfWithin
id_08779	Laware			US	H	Rio	40.382400	-75.917500		1786	1789		Río grande de la misma Provincia y Colonia que las montañas anteriores.	geo:sfWithin
id_08780	Lawles			US	H	Rio	35.139900	-77.593500		1786	1789		Río pequeño de la Provincia y Colonia de la Carolina Septentrional , corre al NO, y entra en el de Hughess .	geo:sfWithin
id_08783	Laxa			BO	P	Pueblo	-16.536300	-68.385500		1786	1789	indias:8000115	Otro de la Provincia y Corregimiento de Omasuyos en el Perú , situado a orilla del río Coya .	
id_08784	Laxa			CL	H	Rio	-37.267200	-72.717000		1786	1789		Un río de la Provincia, y partido de la Isla de este nombre en el Reyno de Chile nace del monte y volcán de Chillán , corre al Poniente caudaloso muchas leguas, y entra en el Biobío torciendo su curso algo al NO; tiene diferentes vados para pasarlo, como el del Salto y el de Pangal , y una gran cascada en que se precipita de una altura de 40 brazas entre peñascos; cerca de su cabecera o nacimiento se halla el fuerte de Tucapél construido por los Españoles para contener los Indios Araucanos; sus orillas están pobladas de varias haciendas muy fértiles llamadas Tarpeyanca , León , Caripuchon y Jesús , y tiene una excelente cantera de piedra que llaman San Joseph: su boca está en 37 gr. 9 min. de lat. aust.	crm:P189_approximates
id_08785	Laxa			CU	H	Baxo	21.591400	-77.816800		1786	1789		Un bajo de peña cerca de la Costa del N de la Isla de Cuba , entre el cabo de San Antonio y la Costa de la Florida .	geo:sfWithin
id_08785a	Laxa			PA	H	Baxo	9.368300	-79.405600		1786	1789		Otro cerca de la Costa de la Provincia y Reyno de Tierra-Firme , a la entrada o boca del río de Chagre .	geo:sfWithin
id_08786	Laxa			BR	T	Isla	-18.734200	-48.592600		1786	1789		Una Isla del Reyno del Brasil , que es un territorio circundado de los ríos de su nombre y otros que lo rodean.	geo:sfWithin
id_08787	Laxas			CO	P	Pueblo Real de Minas	5.123900	-74.951000		1786	1789	indias:5000571	Pueblo y Real de Minas de Plata del Gobierno de Mariquita en el Nuevo Reyno de Granada , es de temperamento cálido y abundante de muchos frutos, y antes fue población opulenta por la riqueza de sus minas que hoy no se trabajan, y la han reducido a 100 vecinos: está muy cerca de su Capital.	crm:P189_approximates
id_08788	Laxas			CO	P	Pueblo	1.122700	-76.635100		1786	1789		Otro Pueblo hay de su nombre en la Provincia y Gobierno de Popayán del mismo Reyno, situado a orilla del río Caquetá .	geo:sfWithin
id_08789	Laxas			PA	H	Rio	9.368300	-79.405600		1786	1789		Un río de la Provincia y Reyno de Tierra-Firme nace en las montañas de Pacóra , corre al S, y sale al mar en la ensenada y golfo de Panamá .	geo:sfWithin
id_08790	Laxas			PE	H	Rio	-7.672000	-77.507000		1786	1789		Otro río de la Provincia y Corregimiento de Patáz o Caxamarquilla en el Perú nace en el territorio de los Indios Untucailis, corre al NO, y entra en el Guallaga .	geo:sfWithin
id_08791	Laza			BO	P	Pueblo	-16.428100	-67.443500		1786	1789	indias:8000141	Pueblo de la Provincia y Corregimiento de Cicasica en el Perú .	
id_08792	Lazao			MX	P	Pueblo	16.158100	-97.124700		1786	1789	indias:1002448	Pueblo de la Cabecera de partido de Juquila y Alcaldía mayor de Xicayán en Nueva España , tiene 39 familias de Indios, y está 30 leguas entre Oriente y N de su Cabecera.	
id_08793	San Lazaro			VE	P	Pueblo	9.280200	-70.512700		1786	1789	indias:4000654	Pueblo de la Provincia y Gobierno de Maracaibo en el Nuevo Reyno de Granada , situado a orilla del río Matazán , al O de la Ciudad de Truxillo .	crm:P189_approximates
id_08794	San Lazaro			MX	P	Pueblo	31.145400	-110.643000		1786	1789		Otro Pueblo hay de este nombre en la Provincia y Gobierno de Sonora y Reyno de Nueva España , situado a la orilla de un río, cerca de la Villa de San Felipe de Guebavi .	crm:P189_approximates
id_08795	Lean			HN	H	Rio	14.875600	-86.329400		1786	1789		Río de la Provincia y Gobierno de Honduras en el Reyno de Guatemala , sale al mar en el golfo de este nombre.	geo:sfWithin
id_08796	San Pedro de Leapi			MX	P	Pueblo	16.333100	-96.127500		1786	1789	indias:1002575	Pueblo de la Cabecera de partido y Alcaldía mayor de Nexapa en Nueva España , situado en el plan de una barranca cercada de cerros poblados de muchos árboles, en él viven 32 familias de Indios empleados en el comercio de grana, frutas y semillas: está 10 leguas de su Capital.	
id_08797	Lebo			CL	H	Rio	-33.278000	-71.051100		1786	1789		Río del Reyno de Chile , al Mediodía del de Labapi , de quién dista 6 leguas, corre al O, entre el Puerto del Carnero y la boca del río Tucapél , a su orilla estuvo la Ciudad de Cañete , hoy destruida, y cerca de ella dieron los Españoles una célebre batalla a los Indios Araucanos, desemboca al mar Pacífico o del Sur en 37 gr. 57 min. de lat. aust.	geo:sfWithin
id_08798	Lebolcoban			AR	P	Pueblo de Indios	-39.082900	-67.607400		1786	1789		Pueblo de Indios del Reyno de Chile en lo interior del país de los infieles, a orilla del río Como-leuvú .	geo:sfWithin
id_08799	Lebrija			CO	H	Rio	10.433200	-73.818300		1786	1789		Río grande y caudaloso de la Provincia y Gobierno de Santa Marta en el Nuevo Reyno de Granada , nace cerca de la Ciudad de Pamplona al O, y corre muchas leguas recogiendo las aguas de otros para entrar muy crecido en el de la Magdalena por dos brazos algo distantes entre sí que forman una Isla delante de la cual está el Puerto de Ocaña .	geo:sfWithin
id_08800	Lecha			US	H	Rio	40.384600	-75.915300		1786	1789		Río pequeño de la Provincia y Colonia de Pensilvania , corre al S, y entra en el brazo del O del río Delaware .	geo:sfWithin
id_08801	Lechavaksein			US	P	Pueblo de Indios	40.384700	-75.915200		1786	1789		Pueblo de Indios de la misma Provincia y Colonia que el río anterior, situado a orilla del brazo del E del río Delaware .	geo:sfWithin
id_08802	Rio de la Leche			PE	H	Rio	-6.773900	-79.727200		1786	1789		en la Provincia y Corregimiento de Saña y Reyno del Perú , corre al O, y sale al mar enfrente de la Isla de Lobos de Barlovento .	geo:sfWithin
id_08803	Leches			PA	T	Islas	8.199900	-80.890900		1786	1789		Islas de la mar del Sur , situadas en medio de una ensenada que hace la Costa de la Provincia y Gobierno de Veragua en el Reyno de Tierra Firme , son tres, una mediana y dos más pequeñas, cerca del Continente.	geo:sfWithin
id_08804	Lecos			PE	H	Rio	-3.946800	-72.513000		1786	1789		Río de la Provincia y Gobierno de Moxos en el Reyno de Quito .	geo:sfWithin
id_08805	Cabo de Leda			BR	T	Cabo	-7.484900	-37.263300		1786	1789		en la Costa de la Provincia y Capitanía de Paraiba y Reyno del Brasil , entre el cabo Blanco y el río de Mongangape , donde tienen los Portugueses un castillo lla mado Santa Catalina .	geo:sfWithin
id_08807	Leeds			US	P	Pueblo	38.014500	-77.523100		1786	1789		Pueblo de la Provincia y Colonia de Virginia , situado a la orilla y boca del río Potowmack .	geo:sfWithin
id_08807a	Legos			PE	P	Pueblo	-4.953800	-79.948800		1786	1789		Pueblo de la Provincia y Corregimiento de Piura y Reyno del Perú en el camino que baja de Loxa .	geo:sfWithin
id_08808	Legs				P	Villa	45.419300	-73.797200		1786	1789		Villa de Indios de la Nueva Francia o Canadá en el territorio y país de los Indios Ohios, al S del lago Erié .	geo:sfWithin
id_08808a	Leida			EC	P	Pueblo	-4.651200	-79.058800		1786	1789		Pueblo de la Provincia y Gobierno de Jaen de Bracamoros en el Reyno de Quito , situado entre dos ríos, al SE de la Ciudad de Valladolid .	geo:sfWithin
id_08809	Leicester			US	P	Pueblo	42.245900	-71.908700		1786	1789	gn:4941835	Pueblo de los Ingleses en la Provincia y Colonia de Massachusets , una de las de la Nueva Inglaterra .	crm:P189_approximates
id_08810	nuestra Señora de Leiva			CO	P	Villa	5.633300	-73.523600		1786	1789	indias:5000044	Villa de la Provincia y Corregimiento de Tunja en el Nuevo Reyno de Granada , fundada por Francisco de Villalobos y Juan de Otalora el año de 1572, de orden de D. Pedro Díaz Venero de Leiba, Presidente de Santa Fe , en cuyo obsequio le dieron el nombre, está en un llano fértil, ameno y de agradable vista, al pie de unos cerros abundantes de minas de plata, que no se trabajan por desidia de sus naturales más aplicados al cultivo de las tierras; es de temperamento frío sin exceso, y uno de los mejores del Reyno; tiene abundancia de aguas muy buenas que hacen su territorio fértil de toda especie de granos y frutos, y las aceitunas son tan buenas como las de Sevilla ; fue abundantísima de trigo de excelente calidad en otro tiempo hasta el año de 1691, que después de un eclipse de sol agostó todo el país malogrando sus cosechas, pues al empezar a granar las espigas se llenaba la caña de un polvillo de color de tabaco que las dejaba huecas, lo qual no sucedió con el maíz, cebada, papas, arracachas y cebollas: la Iglesia Parroquial es una de las mejores que hay en aquel Reyno; tiene Conventos de Religiosos de San Francisco, San Agustín, San Juan de Dios, a cuyo cargo está el Hos pital, y Monasterio de Religiosas Carmelitas: celebra un mercado todos los Viernes del año en que hace gran comercio por la concurrencia de los vecinos y mercaderes de Velez y de Tunja : la jurisdicción de esta Villa es tan reducida que por el N a distancia de una legua se encuentra el río Cane , al NO los Pueblos de Yuca y EcceHomo, que son del distrito de Velez , y por el Oriente está también a muy corta el río del Desaguadero , y por el S la jurisdicción de Tunja : está 5 leg. al O de esta y 11 de Chiquinquirá al Poniente.	
id_08811	Lempa			NI	H	Rio	12.562700	-86.553200		1786	1789		Río de la Provincia y Gobierno de Nicaragua en el Reyno de Guatemala .	geo:sfWithin
id_08812	La Leña			BO	P	Pueblo	-19.191200	-66.087100		1786	1789	indias:9900554	Pueblo de la Provincia y Corregimiento de Porco en el Perú .	geo:sfWithin
id_08813	Leneibamba			PE	P	Pueblo	-6.704000	-77.800000		1786	1789	indias:9900775	Pueblo de la Provincia y Corregimiento de Chachapoyas en el mismo Reyno que el anterior.	
id_08814	Lengua de Vaca			CL	T	Punta	-30.471000	-71.062600		1786	1789		Punta de la Costa de la mar del S en la Provincia y Corregimiento de Coquimbo y Reyno de Chile , cerca del Puerto de Tongoy .	geo:sfWithin
id_08815	Lengupa			CO	P	Pueblo	5.189900	-73.141800		1786	1789	indias:5000537	Pueblo de la Provincia y Corregimiento de Tunja en el Nuevo Reyno de Granada , es de temperamento cálido, abundante en cañas dulces, plátanos, yucas, batatas, y mucho algodón que sacan para Tunja , está situado entre bosques y pantanos , en él tenían los Regulares de la Compañía una rica hacienda con grandes trapiches o ingenios de azúcar, lo conquistó el año de 1537 Juan de San Martín, tiene 300 vecinos, y está 24 leguas al SE de su Capital.	crm:P189_approximates
id_08816	Lengusaque			CO	P	Pueblo	5.306800	-73.713500		1786	1789	indias:5000545	Pueblo de la misma Provincia y Reyno que el anterior, perteneciente al Corregimiento de Indios de Turmeque , es de temperamento frío, produce trigo, maíz, papas y demás frutos de su clima, fue en tiempo de los Indios Ciudad grande y populosa, la conquistó Gonzalo Ximénez de Quesada el año de 1537; hoy está reducida a 60 vecinos y 40 Indios: está 8 leguas al SE de Tunja y 16 al NO de Santa Fe .	
id_08817	Lenkin				P	Pueblo	13.205200	-59.459900		1786	1789		Pueblo de la Isla de Barbada en el distrito de la Parroquia de San Joseph , situado cerca de la Costa del O.	geo:sfWithin
id_08818	Leogane			HT	P	Villa	19.021600	-72.193400		1786	1789		Villa de los Franceses en la parte que poseen de la Isla de Santo Domingo , fundada el año de 1660 en un hermoso y dilatado valle que tiene el mismo nombre, media legua del mar, es muy fértil, y abundante en cañas de azúcar, cacao, tabaco, añil y demás frutos: de las primeras hacen gran cantidad de azúcar riquísimo, que hace uno de los principales ramos de su comercio: como su situación es cerca de un estero de agua, y el terreno pantanoso, hace que sea el clima mal sano, lo cual agregado a la incomodidad de no tener Puerto, y que el mucho comercio en un rada abierta no permite siempre el embarco y desembarco con seguridad, hicieron pensar al Gobernador Marqués de Sorel en mudarla a mejor parage, lo qual propuso al Rey el año de 1723; pero no tuvo efecto porque el aumento y riqueza que cada día es más hicieron que la mayor parte de sus vecinos se opusiesen. La figura de esta Población es un exágono regular, fortificada con muy buena muralla y diez bastiones a la moderna, y en una de las puntas que forman la rada tiene un fuerte de figura triangular llamado de la Punta, atraviesa por medio de la Villa un río que sale al mar.	geo:sfWithin
id_08819	Nuevo Reyno de Leon			MX	A	Reyno	25.344400	-99.921700		1786	1789	indias:PRGDNL00	en la América Septentrional , confina con las jurisdicciones de Valles y Guadalcazar , mediando los desiertos del Jaumave , y principios de la gran sierra de Tamaolipán ; tiene en su mayor extensión 98 leguas desde 24 hasta 32 gr. de lat. midiendo la distancia del S al N, y por donde se estrecha más 50 leguas de Oriente a Poniente, y esto mismo están apartados sus términos del río Bravo o Grande del Norte: la mayor parte de este dilatado país está desierto de Pueblos y Misiones, y solo habitado de diferentes naciones bárbaras de Indios desde la sierra referida hasta los confines de la Provincia de las Tejas y río de Medina , y en estos despoblados no faltan ricos minerales de plata y muy buenas salinas: casi todo el Reyno es montuoso y lleno de bre ñas, como de ríos y esteros , y tiene varias sierras que se apartan de la general, que es una dilatada cordillera que se extiende desde la Provincia de Coaguila y Reyno de la Nueva Vizcaya ciñendo este Reyno del Poniente al S, y dividiéndolo de la Provincia de Guasteca ; baxan muchos ríos despeñados que nacen de los manantiales de su cumbre, y todos abundan en peces de diferentes géneros; críase también la grana silvestre, que cultivada es lo mismo que la cochinilla, porque nace de la misma planta que es el copal: a la parte del referido río grande del N, que cae a este rumbo, hay unas grandes salinas, y a la del Sur, 50 leguas de ellas, otras que llaman de la Barra : por lo general goza de un temperamento templado por la libertad con que le baten los vientos del Norte y del Oriente; todo su terreno es muy abundante en pastos y maderas; el principal comercio que mantiene se reduce a vender en las Provincias de Coaguila y Texas ganado cabrío, mulas y caballos, y plomo que sacan de las minas en los Reales de éstas. Los granos y frutas que cultivan tienen más valor que en la Nueva España , y cogerían más que en ésta, que le excede en fertilidad si estuviera poblado y cultivado, para lo qual se celebró una junta en México el año de 1748, de orden del Virrey Conde de Revillagigedo, en que se propusieron varios medios, y con efecto se fundaron algunos Pueblos; pero siempre está despoblado la mayor parte: es Obispado erigido el año de 1777. La Capital es la Villa de Monterrey , y los demás Pueblos los siguientes. Valle de Sta. Catalina . Valle de la Pesquería . Santiago del Saltillo . Valle de las Salinas . S. Pedro Boca de Leones . Tlaxcala . Santiago de Guajuco . S. Felipe de Linares . Santa Engracia . El Pablillo . La Presa . Santiago de las Sabinas . San Gregorio de Cerralvo . S. Nicolás de Gualegas . S. Juan de Cadereita . Las Tablas . S. Mateo del Pilón . La Mota . S. Antonio de los Llanos . Los Labradores . San Miguel de Aguayo . OBISPOS QUE HA HABIDO EN EL NUEVO Reyno de León. 1 Don Fr. Antonio de Jesús Sacedón, del Orden de San Francisco. 2 Don Fr. Rafael Joseph de Vergér.	
id_08820	Leon			MX	A	Provincia	21.108800	-101.619000		1786	1789	indias:JUNEGJLE	Tiene el mismo nombre una Provincia y Alcaldía mayor del Reyno y Obispado de Mechoacán , cuya jurisdicción se extiende hasta el río grande que la divide de las de Salamanca , Pasquaro y Tlazasalca , confinando por el ONO con la de Lagos ; es muy abundante en maíz, trigo y ganado mayor y menor; está toda poblada de haciendas con que abastece de frutos algunos Reales de Minas y las Provincias de la Puebla .	crm:P189_approximates
id_08821	Leon			MX	P	Villa	21.119600	-101.676200		1786	1789	indias:1000074	La Capital es la Villa del mismo nombre en que hay 521 familias de Españoles, 471 de Mestizos y 196 de Mulatos; tiene un buen Convento de Religiosos de San Francisco que administran el Curato, otro con Hospital de los de San Juan de Dios, un Colegio que fue de los Regulares de la Compañía, y un Beaterio de Mugeres que siguen la Regla e Instituto de éstos, y era el único que había en la América : está 80 leguas al NNO de México , en 272 gr. 10 min. de long. y en 2 gr. 18 min. de lat. Los demás Pueblos de la jurisdicción se reducen a los siguientes: San Francisco de Cuisillo . San Miguel . San Francisco del Rincón . San Pedro de Piedra Gorda . San Francisco . Penjamo . La Concepción .	crm:P189_approximates
id_08822	Leon			NI	P	Ciudad	12.435000	-86.878400		1786	1789	indias:2000007	Otra Ciudad Capital de la Provincia y Gobierno de Nicaragua en el Reyno de Guatemala , situada a la orilla de una gran laguna de agua dulce en que se coge abundancia de pescado, y a distancia de 12 leguas de la mar del Sur , es Cabeza de Obispado erigido el año de 1534 por el Pontífice Paulo III; la descubrió Gil González Dávila el año de 1522, y dio principio a su población Francisco Hernández de Córdoba; es pequeña, y hace bastante comercio de los frutos que produce: el año de 1585 la saquearon unos Piratas Ingleses a vista de un Cuerpo de Tropas que no pudieron impedirlo: está 104 leguas de Guatemala , en 291 gr. 25 min. de long. y en 12 gr. 25 min. de lat. Véase en el artículo Nicaragua el Catálogo de sus Obispos.	
id_08823	Leon			CO	P	Pueblo	11.261000	-73.006900		1786	1789		Un Pueblo de la Provincia y Gobierno de Santa Marta y partido del río de la Hacha en el Nuevo Reyno de Granada , cerca de la orilla del río.	geo:sfWithin
id_08824	Leon			CL	P	Pueblo	-37.275500	-72.622200		1786	1789		Otro del partido de la Isla de la Laxa en el Reyno de Chile .	crm:P189_approximates
id_08825	Leon de Froes			BR	P	Pueblo	-19.667400	-40.687200		1786	1789		Otro con el sobrenombre de Froes en la Provincia y Capitanía de Espíritu Santo en el Brasil , situado a orilla del río de este nombre.	geo:sfWithin
id_08826	Leon			AR	H	Rio	-28.833100	-65.336500		1786	1789		Un río de la Provincia y Gobierno del Tucumán en el Perú , del partido y jurisdicción de Xuxuy , corre al E, y entra en el río Grande .	geo:sfWithin
id_08827	Leon			CL	H	Rio	-19.091800	-69.593700		1786	1789		Otro de la Provincia y Corregimiento de Arica en el mismo Reyno corre al N, luego tuerce su curso al O, y sale al mar cerca de la Capital.	geo:sfWithin
id_08828	Leon			MX	H	Rio	25.440900	-99.096100		1786	1789		Otro del Nuevo Reyno de su nombre que sale al mar en el Seno Mexicano y Bahía o lago de San Joseph .	geo:sfWithin
id_08829	Leon			EC	H	Rio	-3.245200	-78.973000		1786	1789		Otro de la Provincia y Corregimiento de Cuenca en el Reyno de Quito corre por el S de la Ciudad a alguna distancia, y entra en el de Jirón .	geo:sfWithin
id_08830	Leon			US	H	Lago	39.526300	-87.274000		1786	1789		Un lago de la Provincia y país de los Indios Iroqueses en la América Septentrional se forma del río o desagüe del lago Quento para entrar en el Ontario , de quien es parte o tiene comunicación.	geo:sfWithin
id_08831	Leon			CL	T	Valle	-19.091800	-69.593700		1786	1789		Un valle de la Provincia y Corregimiento de Arica en el Perú , cerca de la Costa.	geo:sfWithin
id_08832	Puerto de los Leones			PA	P	Puerto	9.368800	-79.405200		1786	1789		en la Provincia y Gobierno de Tierra-Firme y mar del N , a espaldas de la Bahía de Portobelo , es una ensenada que cierran varios Islotes, y ha servido siempre de abrigo a las embarcaciones estrangeras que van a hacer el comercio ilícito.	geo:sfWithin
id_08832a	Puerto de los Leones			CL	P	Puerto	-33.274200	-71.047300		1786	1789		Otro Puerto hay del mismo nombre en la Costa que media entre el río de la Plata y el estrecho de Magallanes , es grande, pero tiene poco fondo; la entrada forma dos bocas por una Isla que está en el medio de ella: se halla en 44 gr. 13 min. de lat. aust.	geo:sfWithin
id_08833	Leones			CL	T	Islas	-33.274100	-71.047200		1786	1789		Unas Islas en la misma Costa que el Puerto anterior son cinco todas pequeñas a la entrada del Puerto deseado.	geo:sfWithin
id_08834	Leones			PA	T	Islas	8.200200	-80.890500		1786	1789		Otras Islas pequeñas en la mar del Sur , cerca de la Costa del Reyno de Tierra-Firme , en la ensenada de la Soledad de la Provincia y Gobierno de Veragua, a la boca del río Martín grande .	geo:sfWithin
id_08835	Leones			MX	P	Pueblo Real de Minas	26.501900	-100.424900		1786	1789	indias:1004913	Un Pueblo y Real de Minas de Plata en el Nuevo Reyno de León , llamado San Pedro de Boca de Leones , está 24 leguas al N de su Capital.	crm:P189_approximates
id_08836	San Joseph de Leonisa			VE	P	Pueblo	7.192700	-61.666500		1786	1789	indias:4000307	Pueblo de la Provincia de Guayana y Gobierno de Cumaná , uno de las Misiones que en ella tienen los PP. Capuchinos de Cataluña .	crm:P189_approximates
id_08837	Lerma			MX	P	Ciudad	19.284700	-99.511900		1786	1789	indias:1000092	Ciudad Capital de Alcaldía mayor en Nueva España , fundada de orden del Marqués de Guadalcazar, Virrey de aquel Reyno, por Don Martín Varejón el año de 1613, concediéndole el Rey quatro leguas de jurisdicción, que no goza hoy por haberse extendido en ella el Estado del Marquesado del Valle , y otros dueños de haciendas de las jurisdicciones de Toluca y Metepec sus confinantes, y así por esto como por haber desertado muchos de sus vecinos no tiene comercio alguno, hallándose reducida a una suma pobreza; es tránsito preciso de México para todas las Provincias interiores, para lo qual y comodidad de los viajantes se construyó una gran calzada que atraviesa la Ciudad N S: esta es pequeña, de planta irregular, y deteriorados sus edificios, de temperamento frío y húmedo por ser principio del frigidísimo valle de Toluca y Metepec , cuya extensión está siempre cubierta de nieve, pasa muy cerca de ella un río llamado Matlazingo que en lo más baxo del terreno forma una ciénega, y ayudado de otros veneros de agua que brotan en el país hace muy hondo el parage donde está el puente; el origen y nacimiento de este río es un ojo de corta porción de agua que nace cerca del Pueblo de Santiago : tiene 95 familias de Indios, 57 de Españoles, 133 de Mestizos y Mulatos ; produce maíz y otras semillas, pero en corta cantidad por falta de tierras, pues en las quatro leguas de su jurisdicción, y poco más de tres de ancho, la mayor parte se compone de cerros y barrancos incapaces de labor, y así se ven precisados a buscar en las jurisdicciones confinantes todo lo necesario para su subsistencia, contentándose con criar algún ganado de cerda, a que se aplican: no tiene más Pueblos esta Alcaldía que quatro, y son Tarasquillo , Santiago , San Mateo y San Miguel : está 9 leguas al OSO de México , en 273 gr. 42 min. de long. y en 19 gr. 48 min. de lat.	
id_08838	Lerma			MX	P	Pueblo	19.805300	-90.583600		1786	1789	indias:1004364	Tiene el mismo nombre un Pueblo de la Provincia y Gobierno de Yucatán , situado en la Costa, a orilla de una caleta que le da el nombre defendida por un castillo que guarnece un destacamento de la Ciudad de Campeche .	
id_08839	Punta del Leste				T	Punta	20.134500	-72.722300		1786	1789		en la Costa de la Isla de Tortuga , cerca de la de Santo Domingo .	geo:sfWithin
id_08840	Cayo de los Levantados			DO	T	Islote	19.110900	-70.542000		1786	1789		Islote de la mar del N , cerca de la Costa de la Isla de Santo Domingo en la Cabeza del E, a la entrada de la gran Bahía de Samaná , junto al cayo de la Balandra .	geo:sfWithin
id_08841	Levantados			HT	P	Puerto	19.023700	-72.191300		1786	1789		Tiene el mismo nombre un Puerto de la propia Isla en la Costa del Sur de la parte que poseen los Franceses, entre el cabo de Marechal y la punta de la Belle Roche .	geo:sfWithin
id_08842	Levanto			PE	P	Pueblo	-6.308800	-77.898900		1786	1789	indias:6001272	Pueblo de la Provincia y Corregimiento de Chachapoyas en el Perú .	
id_08843	Pointe Levi				P	Pueblo	45.423000	-73.793500		1786	1789		o Punta, Pueblo de la Nueva Francia o Canadá, a orilla del río S. Lorenzo , enfrente de Quebéc , a la parte opuesta.	geo:sfWithin
